lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
369.7611,470.7685,8,5,5,8
379.7611,470.7685,8,5,5,8
389.7611,470.7685,8,5,5,8
399.7611,470.7685,8,5,5,8
409.7611,470.7685,8,5,5,8
419.7611,470.7685,8,5,5,8
429.7611,470.7684,8,5,5,8
439.7611,470.7684,8,5,5,8
449.7611,470.7685,8,5,5,8
481.8941,25.5475,3.063942,1.44043,1.440434,3.38849
482.9534,-9.418764,3.470927,1.166626,1.166628,3.436835
537.2265,131.0648,2.619157,1.161621,1.161636,2.699884
488.7714,152.3633,1.896185,1.752502,1.752487,2.097039
522.678,-14.30472,1.985081,1.715088,1.715111,2.19535
509.3866,-19.95985,3.79091,1.368988,1.36898,3.753675
452.7572,-14.62889,2.998473,1.409302,1.409309,2.969022
496.2961,-63.58485,2.850368,1.677643,1.67765,3.152293
533.7086,103.0578,2.960936,1.279236,1.279266,3.052197
484.7885,-0.1166201,2.555833,1.41272,1.412709,2.634609
447.6137,-7.331959,2.6482,1.466644,1.466633,2.92871
442.4518,2.803755,3.965951,2.330139,2.330153,4.298412
472.9692,-60.83385,4.109158,1.086853,1.086842,4.068797
481.1414,162.0807,3.279855,1.210144,1.210129,3.380945
502.3977,102.264,4.894591,1.180908,1.180893,4.846517
508.9289,165.6097,3.01676,1.524567,1.524582,3.336309
501.059,35.30099,1.994122,1.722778,1.72279,2.205348
486.5529,15.06286,3.098545,1.414215,1.414207,3.194047
454.6558,51.24939,2.483451,1.272369,1.272381,2.559995
473.7038,-38.27249,2.877942,1.321991,1.321991,2.966645
445.4814,144.395,4.819415,1.40564,1.405624,4.772079
445.4038,-0.7612495,3.489534,1.05957,1.059566,3.455259
451.9716,-54.65262,2.292318,1.614716,1.614704,2.535131
502.7417,155.5811,3.202627,1.672028,1.672028,3.541865
494.3255,91.48745,4.155903,1.174957,1.174957,4.115084
462.8938,150.4313,3.710607,1.394562,1.394577,3.824974
496.6414,29.45044,1.766303,1.451874,1.451862,1.953398
541.3417,140.3268,3.714632,1.41095,1.41095,3.678146
420.528,9.257427,4.380153,2.082397,2.082412,4.747334
476.3907,-45.87473,3.721077,1.162872,1.162865,3.684528
463.6898,120.4267,4.617362,1.22049,1.220474,4.57201
494.7515,146.4592,3.291354,1.322205,1.322205,3.3928
494.4301,128.7247,2.306114,1.629181,1.629196,2.550389
460.4884,14.08315,4.33687,1.04068,1.040685,4.47054
472.3367,154.111,5.25076,1.034119,1.034119,5.199187
507.7212,-33.10014,2.48746,1.575165,1.575169,2.750944
448.7578,34.16189,1.87443,1.63562,1.635612,2.072978
421.9103,-7.352356,3.653469,2.813171,2.813171,3.959734
502.9446,123.6386,2.982858,1.316559,1.316566,3.074795
530.5385,168.6021,4.222034,1.414001,1.414001,4.180564
541.4247,152.7099,3.183237,1.228882,1.228867,3.151971
453.6162,-41.96568,2.855935,1.337036,1.337036,2.94396
477.7585,111.2395,3.91319,1.411987,1.411972,3.874754
480.3617,10.29431,4.331846,2.553589,2.553598,4.694979
457.1004,18.06856,2.721929,1.722931,1.722931,3.010249
494.1246,-31.45118,3.300405,1.412018,1.412012,3.267988
465.5259,-61.95348,3.439457,1.41394,1.413952,3.405674
470.4788,97.76228,4.321609,1.142151,1.142159,4.279161
488.8938,37.1363,3.780758,2.608917,2.608913,4.097694
480.1304,128.5246,3.979865,2.070648,2.070648,4.313491
498.1926,10.34055,2.899868,1.213898,1.213888,2.989247
514.6748,-18.78525,2.572896,1.363953,1.363928,2.845429
456.9739,70.98577,4.098253,1.368439,1.368439,4.057999
428.5683,49.55918,2.219216,1.767181,1.767174,2.454286
460.0674,79.85297,2.780194,2.554749,2.554741,3.013254
530.6032,131.7489,4.356688,1.155945,1.155914,4.490969
470.6781,134.2393,1.816296,1.76178,1.761795,2.008687
515.0883,-4.290222,3.577897,1.013916,1.013923,3.688174
472.0782,112.6499,3.04777,1.18335,1.18335,3.017834
499.3195,12.90054,2.00913,1.700714,1.700725,2.221947
508.4006,144.1128,2.559416,2.818237,2.818253,2.773968
510.5615,-25.31839,2.011837,1.511108,1.511112,2.22494
487.4363,165.8563,2.83272,1.075836,1.075836,2.920029
435.5067,72.40375,3.356742,1.410797,1.410797,3.460202
503.8452,12.72574,4.298875,1.410706,1.410707,4.431374
434.2492,66.9212,2.854136,1.397278,1.397285,2.826103
462.9042,105.0729,2.870859,2.279907,2.2799,3.111519
472.5407,133.4065,3.374264,2.676178,2.676178,3.657125
540.1433,148.7023,3.394994,2.826111,2.826141,3.679592
445.9751,87.52907,1.830991,1.748047,1.748039,2.024938
516.5251,-37.05762,4.041709,1.339844,1.339844,4.002011
421.7581,-31.59161,4.054137,2.82666,2.826649,4.393991
496.7836,-39.01756,4.26248,1.086731,1.086735,4.220613
446.1334,127.2283,4.39954,1.355011,1.355011,4.356327
501.2114,-64.70844,4.931865,1.394135,1.394142,4.883424
519.2674,-43.4071,2.3445,1.662964,1.662975,2.59284
488.7046,11.56306,4.000251,1.262878,1.262878,3.960961
496.1062,106.7716,3.663225,2.698029,2.698021,3.970308
462.7377,167.169,4.408762,1.046051,1.046066,4.365458
502.8388,55.82607,4.041071,2.696045,2.696041,4.379829
469.7482,156.039,2.234495,1.664642,1.664658,2.471184
516.0117,-13.58131,2.737803,1.300537,1.300526,2.822187
473.4037,54.29456,4.147504,2.480103,2.48011,4.495184
431.1783,52.97296,4.055463,1.334839,1.334831,4.01563
461.7827,164.9649,1.779485,1.559875,1.559891,1.967977
476.5571,32.39514,4.261395,1.166473,1.166477,4.392739
423.1997,6.001146,3.803764,1.342773,1.342782,3.921002
462.2885,42.60529,3.843243,2.133301,2.133289,4.165417
496.6577,89.8931,2.758098,1.762787,1.762794,3.050249
483.8548,112.9761,3.864149,1.256927,1.256935,3.826194
441.0259,-46.71686,4.852267,1.061218,1.061207,4.804608
501.9424,114.3208,3.576064,1.021759,1.021767,3.540939
500.6526,-52.67426,4.16044,1.195679,1.19569,4.288672
442.7412,135.6548,2.922948,1.749817,1.749817,3.232561
514.1688,-20.8351,4.393361,2.145874,2.145895,4.761651
465.8029,54.76183,4.623317,2.785553,2.785561,5.010884
510.7286,129.7005,3.611204,1.005432,1.005432,3.722507
478.8012,37.38219,4.086908,1.129303,1.129288,4.212873
470.4468,31.88658,3.569585,1.40744,1.407431,3.679605
482.5537,34.37178,3.269524,1.414093,1.414101,3.370296
479.5197,18.38933,4.366992,1.26178,1.261766,4.3241
505.1666,137.9292,3.54844,2.072876,2.072876,3.845902
446.4224,80.06462,3.295469,1.409943,1.409927,3.2631
477.6565,-61.73573,2.45361,1.667114,1.667122,2.713508
521.2134,136.2,3.834422,1.389343,1.389343,3.952605
437.9008,-18.67283,2.597682,1.40509,1.405081,2.677747
516.0204,136.4463,4.436783,2.179321,2.179337,4.808712
476.4166,28.90382,4.839044,1.410217,1.410213,4.791514
512.3333,122.5678,3.01016,1.41333,1.4133,2.980595
453.2452,29.80595,4.382991,2.561798,2.561798,4.750411
494.1977,118.4159,3.868865,1.391235,1.391243,3.830864
463.3923,75.87122,2.05598,1.690735,1.690727,2.273759
506.2115,96.15216,3.693052,1.171021,1.171013,3.656779
446.6826,77.36182,3.75946,1.082855,1.082855,3.722535
515.0984,75.69086,3.931039,1.213745,1.213722,3.892428
469.1888,47.1747,4.609336,2.37265,2.372646,4.995731
454.0284,136.94,3.009456,2.824097,2.824097,3.261734
536.5626,155.4117,3.866643,1.399292,1.399277,3.98582
510.4808,138.1762,2.116932,1.59494,1.594955,2.341168
504.1053,28.46374,3.116454,1.65683,1.656845,3.446564
488.2339,0.3337259,4.531097,1.411804,1.411814,4.486593
490.751,61.13671,3.639021,1.379303,1.379288,3.603278
451.3741,36.01076,2.714471,1.756409,1.756416,3.002001
467.894,157.6819,2.392275,1.556366,1.556366,2.645676
507.3611,-37.74837,1.78522,1.36731,1.367313,1.97432
480.1551,31.90191,4.634551,1.41391,1.413906,4.58903
442.7289,145.0309,3.041191,1.148773,1.148788,3.01132
428.7256,28.29751,2.821636,2.223358,2.223347,3.05817
532.7863,161.2771,2.852457,1.767029,1.767014,3.154603
520.0203,158.2178,2.848805,1.406006,1.406021,2.820823
501.8863,116.0249,3.437308,1.349823,1.349815,3.403546
499.9693,78.42049,2.352211,1.425293,1.425285,2.601368
513.9719,-11.83422,2.776987,1.4021,1.40209,2.862578
461.763,-12.38515,3.948343,2.642334,2.642338,4.279327
431.1797,13.71297,4.114248,1.284821,1.284836,4.073837
457.086,89.07917,4.256329,1.413666,1.413658,4.214522
449.6906,-39.19527,4.153755,1.278015,1.278,4.112957
549.8876,133.8814,4.158346,2.781494,2.781479,4.506935
512.329,114.2986,4.335171,1.217651,1.217636,4.468788
454.9134,-15.08975,3.317189,1.334198,1.334198,3.41943
500.6637,109.6125,1.953993,1.331512,1.33152,2.160969
498.0672,116.298,3.508824,1.002808,1.002808,3.47436
459.2276,-55.46445,4.177969,1.383545,1.383553,4.306742
478.4791,117.0853,2.927063,1.189423,1.18943,3.017281
491.5686,72.1619,2.562284,2.819458,2.81945,2.777078
420.9109,-46.35023,4.120913,1.388428,1.388435,4.247926
472.933,-50.86302,4.1699,1.296509,1.296509,4.298423
465.6681,-5.11692,2.938464,1.476471,1.476475,3.249721
430.3409,64.40875,2.894442,1.220276,1.220284,2.983654
535.1429,159.6862,3.106988,1.263123,1.263123,3.436096
507.8601,-39.9942,4.581241,2.731384,2.731377,4.96528
450.1191,108.4671,5.112787,1.266052,1.266068,5.062569
423.4879,-26.28612,3.661469,1.401428,1.40144,3.774322
444.951,71.0402,3.63028,1.41394,1.413956,3.742171
437.0413,-29.61128,1.951077,1.74231,1.742302,2.157744
519.3548,114.8063,3.857854,1.221558,1.221581,3.819962
469.5887,63.91001,3.097069,1.767334,1.767334,3.425126
414.3575,-31.59678,3.187076,1.375031,1.375019,3.285307
531.1491,141.1281,2.607491,1.580383,1.580383,2.88369
475.228,138.306,3.725127,2.020599,2.020599,4.037399
500.925,4.837534,3.294247,1.331635,1.331623,3.395781
514.0977,-22.96069,4.016826,1.413696,1.413675,3.977372
440.4461,-25.70115,3.451133,1.378021,1.378021,3.417235
485.1922,-6.437103,3.135011,1.747986,1.747998,3.467086
475.4607,-57.90539,4.359891,2.183105,2.183098,4.725375
431.4294,-54.92462,4.656346,2.750671,2.750671,5.046681
467.2585,-45.85965,2.992769,1.379517,1.379513,2.963374
438.8987,23.59502,3.13685,1.728241,1.728247,3.469121
526.5119,89.1001,3.737338,1.412842,1.412857,3.700629
472.5936,-41.49944,4.599726,2.801392,2.801395,4.985315
429.4844,-53.0746,3.907451,1.080383,1.080387,4.027884
460.5946,-5.979864,3.758954,1.371277,1.371269,3.722033
453.121,164.6047,3.465383,1.406555,1.40657,3.572192
436.874,52.24409,2.907568,1.761414,1.76141,3.215551
494.3556,-61.34096,3.365141,1.414215,1.414211,3.468861
488.6992,96.90945,4.643925,1.341553,1.341537,4.598311
460.903,56.84884,4.62306,2.793121,2.79311,5.010605
534.8957,127.7744,2.179005,1.546021,1.546005,2.409816
477.6962,11.59682,4.795375,1.382568,1.382567,4.748275
428.3193,-1.377275,4.170377,2.009827,2.009827,4.519975
497.4305,156.0492,2.247606,1.405243,1.405243,2.485683
403.1253,285.5179,3.386301,1.095337,1.095337,3.353041
399.2439,279.8874,3.913787,2.503052,2.503082,4.241875
419.2442,244.1332,4.634471,1.412231,1.412247,4.58895
363.824,213.6134,3.958174,2.691284,2.691284,4.289982
456.0351,251.2531,2.182726,1.710419,1.710434,2.413931
377.9243,300.7122,4.414509,1.241028,1.241028,4.371149
323.5851,251.1611,3.064741,2.697021,2.697037,3.321654
343.2189,276.5378,2.150581,1.457642,1.457642,2.378381
338.7647,223.8621,3.387433,1.347839,1.347839,3.491839
378.4828,231.2451,3.93231,2.117798,2.117798,4.26195
387.5311,274.9417,2.932068,1.359161,1.359161,2.903269
410.3549,227.9309,2.853003,1.024445,1.024445,2.82498
311.2034,304.0314,2.909714,1.454834,1.454834,3.217925
300.0485,341.9753,3.435982,1.102661,1.102661,3.541884
380.385,220.5497,2.960752,1.665863,1.665848,3.274369
322.8922,349.1821,4.056921,2.059814,2.059814,4.397007
389.4439,269.0939,2.948118,2.820129,2.820129,3.195255
411.6104,206.4709,2.736276,1.325867,1.325851,3.026116
398.91,276.4983,4.169773,1.365662,1.365662,4.298292
330.3987,319.0952,1.934915,1.250519,1.250519,2.13987
298.569,340.4866,2.425673,1.307312,1.307312,2.500436
425.2261,255.5212,3.043585,1.401459,1.401459,3.013691
357.2565,232.786,4.001456,1.306946,1.306946,4.124788
338.8832,282.1902,4.313221,1.39505,1.39505,4.270855
358.4005,321.7942,3.81868,1.286316,1.286316,3.781173
452.4711,267.4775,3.624263,1.050262,1.050262,3.588665
392.2919,231.9393,2.502498,1.376678,1.376678,2.579629
311.3839,307.5309,3.653166,2.825439,2.825439,3.959406
370.4893,264.5592,3.631289,1.064972,1.064972,3.743212
345.7648,284.7668,1.801552,1.751892,1.751892,1.992381
401.9494,266.7647,3.593588,2.41861,2.41861,3.894834
339.0151,335.8698,3.650322,1.035339,1.035339,3.762831
383.8676,262.0079,2.66444,1.335419,1.335419,2.94667
353.3474,298.9546,3.891781,1.371185,1.371185,3.853556
303.2715,337.9052,4.224653,1.001282,1.001282,4.354864
370.4049,223.5902,3.444219,2.821564,2.821579,3.732943
366.4278,250.3245,3.879809,1.167084,1.167068,3.999391
415.8707,264.3613,3.293182,1.043243,1.043243,3.394683
312.9975,296.1861,3.954859,2.568604,2.568604,4.286389
419.8293,258.5877,4.555394,2.700958,2.700958,4.937266
334.5863,323.8907,2.801071,1.414215,1.414215,2.887405
318.2575,262.7106,3.119216,1.411682,1.411682,3.215356
342.4334,316.4889,3.002012,2.345398,2.345398,3.253667
375.1049,258.322,4.171701,2.790375,2.790375,4.52141
378.9558,243.1604,4.157941,1.195282,1.195282,4.286096
387.1364,208.2228,4.340463,1.414001,1.414017,4.29783
428.8378,255.3304,2.167963,1.729919,1.729919,2.397604
394.2171,290.6822,5.243164,1.369781,1.369781,5.191666
409.2972,204.809,4.103721,1.362396,1.362411,4.230205
403.947,217.7041,2.613604,2.185242,2.185242,2.832699
437.5275,242.1695,4.107945,2.311035,2.31105,4.45231
410.3389,187.1026,4.090685,1.406372,1.406372,4.216766
430.4866,277.1315,1.760997,1.74942,1.74942,1.947531
429.4111,272.5678,3.107223,1.71228,1.71228,3.436355
401.3584,190.8309,2.34233,1.255798,1.255798,2.590441
414.9792,183.7931,4.2555,2.823486,2.823486,4.612233
417.2563,237.2979,3.260878,1.047882,1.047867,3.361384
322.3813,246.4693,3.792883,1.2229,1.222885,3.755629
476.6599,254.6248,2.536208,1.729706,1.729706,2.804855
329.2365,243.4116,3.339934,2.742371,2.742371,3.619917
305.5541,264.7727,3.139883,1.12439,1.12439,3.109043
338.3251,277.518,5.23479,1.414215,1.414215,5.183373
326.7696,281.7314,3.778529,1.394806,1.394806,3.741416
328.1344,265.6241,3.764335,1.339905,1.339905,3.880358
356.5076,301.206,2.57341,1.396484,1.396484,2.652727
415.6028,291.9044,4.084239,1.414124,1.414124,4.210122
305.2635,343.2044,2.927212,1.407013,1.407013,2.898461
405.4968,239.0545,2.662003,2.265289,2.265289,2.885155
318.2428,284.476,2.635367,1.411987,1.411987,2.914518
349.9496,274.9724,4.549689,1.414215,1.414215,4.505002
434.4286,210.6634,2.613306,1.688049,1.688049,2.890119
327.7059,277.2562,3.451145,1.045624,1.045624,3.557516
429.0762,263.7438,2.779573,1.761658,1.761658,3.073999
431.145,218.128,2.631177,1.256653,1.256653,2.712275
315.8428,309.817,3.544737,2.014038,2.014038,3.841887
307.033,327.3624,2.914893,1.238373,1.238373,2.886263
355.2403,232.2514,2.690884,1.054565,1.05455,2.773821
452.6686,254.1879,3.278783,2.66156,2.661545,3.553639
353.3648,322.7644,1.84862,1.495148,1.495148,2.044435
366.0244,302.6514,2.930622,2.757324,2.757324,3.176292
388.0583,298.34,2.669901,1.077698,1.077698,2.752192
458.5505,254.7423,2.989558,1.762268,1.762268,3.306227
423.4923,217.4378,4.231031,2.006683,2.006699,4.585713
336.0366,294.4886,4.169519,2.81192,2.81192,4.519045
426.836,275.0841,2.597768,2.702911,2.702911,2.815536
422.9542,262.9719,3.494454,1.37674,1.37674,3.460131
350.3085,211.2557,4.201142,2.564728,2.564713,4.553319
305.1084,352.9457,4.128403,2.567169,2.567169,4.474482
343.2068,247.9607,4.202599,1.08783,1.08783,4.33213
336.2953,239.672,2.437284,1.413757,1.413757,2.512405
299.2906,360.2027,3.717321,2.723907,2.723907,4.028939
317.0677,287.9472,4.398345,2.825623,2.825623,4.767052
301.3468,312.2754,3.723695,2.743195,2.743195,4.035847
421.4898,248.4029,4.303309,1.334381,1.334381,4.261043
403.3272,243.7448,1.857986,1.730469,1.730484,2.054793
427.2244,189.9569,3.976241,2.564514,2.564514,4.309564
425.9673,214.3481,3.875954,1.34314,1.343155,3.837884
381.7145,308.2751,2.221979,1.751038,1.751038,2.457341
390.1938,232.4151,2.550694,1.133179,1.133179,2.62931
311.3849,312.7168,3.001359,1.551178,1.551178,3.319277
390.7464,294.3344,2.67738,1.43161,1.43161,2.960981
331.4276,289.4957,3.772913,2.777069,2.777069,4.089192
303.1961,267.3411,3.546926,1.168304,1.168304,3.656248
365.8313,273.054,3.008205,1.333374,1.333374,3.100923
381.1426,200.127,3.208408,1.317993,1.317993,3.307296
350.9156,222.0407,3.382679,1.388153,1.388153,3.486939
392.9722,293.8026,4.179357,1.280243,1.280243,4.138307
408.6112,278.2072,4.204237,1.301392,1.301392,4.333818
452.0318,264.8363,2.846606,2.240631,2.240631,3.085234
424.4333,235.2616,4.813313,1.117645,1.117645,4.766035
349.489,302.6193,2.872249,1.410614,1.410614,2.844038
398.7935,202.1492,4.019606,1.207306,1.207291,4.143497
354.5808,295.8268,2.935935,2.814484,2.814484,3.182051
365.315,262.8996,2.736858,2.77652,2.77652,2.966286
402.2593,205.5511,1.788892,1.767761,1.767761,1.978379
375.2365,227.0578,3.851595,2.103485,2.103485,4.174469
383.3053,272.0535,4.220799,1.040314,1.040314,4.179342
407.8008,198.193,3.373422,1.29599,1.29599,3.477397
351.4712,256.12,2.708984,2.214844,2.214844,2.936075
411.1562,253.4992,2.928207,2.777222,2.777222,3.173675
363.7587,199.3269,2.659604,1.421295,1.42128,2.941322
333.1199,305.35,2.74965,1.682251,1.682251,3.040906
446.7884,254.0962,3.7219,1.306641,1.306641,3.685343
437.6229,245.1972,3.340288,1.302368,1.302353,3.30748
357.8177,295.2623,4.099492,1.108521,1.108521,4.059226
326.4537,275.5193,2.839711,1.497498,1.497498,3.140507
344.1794,297.4881,2.960499,1.4263,1.4263,3.274089
403.7939,291.9467,2.975926,1.402069,1.402069,3.067649
404.3137,256.3751,2.958711,1.380554,1.380554,2.929651
388.4457,213.0886,3.433883,2.342255,2.342255,3.721741
394.7399,248.75,2.677094,1.331177,1.331177,2.759607
416.4945,254.2579,3.183993,2.78244,2.782455,3.450903
402.5255,262.6869,3.163197,2.20517,2.20517,3.428364
354.5029,250.6647,2.484729,1.336243,1.336243,2.561313
418.0169,245.583,3.203133,2.754547,2.754562,3.471647
408.2924,293.6889,2.752571,2.704041,2.704041,2.983315
389.0588,247.51,3.244885,1.105316,1.105316,3.213013
371.8353,304.7189,2.885302,1.253723,1.253723,2.856963
303.8675,321.853,3.572724,1.167511,1.167511,3.682842
347.8534,322.5594,2.452355,1.020691,1.020691,2.527941
318.897,259.1404,4.059597,1.367889,1.367889,4.184721
324.3744,334.9229,3.672684,1.41391,1.41391,3.63661
415.7294,236.2789,4.813276,1.268677,1.268677,4.766
430.236,190.232,4.153278,1.079865,1.079865,4.28129
372.5456,196.3387,3.311908,1.413635,1.41362,3.413986
473.5431,247.7609,2.759249,1.721191,1.721191,3.051522
417.0796,282.7456,3.55772,2.730316,2.730316,3.85596
430.5604,203.1135,2.962145,1.414246,1.41423,3.27591
335.4,320.6422,4.150167,2.812134,2.812134,4.498071
361.9233,313.5534,4.270305,2.455414,2.455414,4.628279
347.8874,329.0212,1.855656,1.763916,1.763916,2.052216
434.6359,276.5457,3.722067,1.339539,1.339539,3.685509
376.7625,201.9629,5.103614,1.333221,1.333237,5.053486
300.0239,348.515,1.846462,1.545288,1.545288,2.042048
427.6094,179.3891,3.868824,2.375366,2.375351,4.193141
423.4684,254.5612,3.734648,1.366211,1.366196,3.849757
356.1912,247.974,4.628098,1.055664,1.055649,4.582641
413.1408,268.4849,2.733415,1.523346,1.523346,3.022951
408.2539,242.7072,3.181168,1.629883,1.629883,3.518133
428.3399,192.112,3.977883,1.224365,1.224365,3.938812
307.6576,278.449,4.611527,1.399231,1.399231,4.566233
316.7202,341.4133,3.666919,2.778809,2.778809,3.974312
333.3831,230.2604,4.075103,1.414215,1.414215,4.035077
420.8256,202.3703,3.301552,1.242615,1.242615,3.269124
312.7157,304.2889,4.299439,2.620728,2.620728,4.659856
413.7576,188.7798,3.417406,1.113556,1.113541,3.522737
417.3006,219.4235,2.287373,1.591217,1.591217,2.529663
394.4904,186.9939,2.898932,1.325165,1.325165,2.870459
378.7501,269.6621,3.513438,1.390747,1.390747,3.478928
356.2308,290.1006,3.573465,1.290009,1.290009,3.683606
437.8626,247.2469,4.638671,1.27652,1.27652,4.59311
397.7937,285.8544,3.959207,1.387817,1.387817,4.081237
373.3096,308.321,2.343351,1.374146,1.374146,2.59157
360.1557,323.0055,2.838002,1.253082,1.253082,2.925474
337.0131,229.3034,3.966539,2.76767,2.767685,4.299049
307.89,352.5552,3.581959,2.450775,2.450775,3.882231
351.7165,307.3217,3.103522,1.122101,1.122101,3.073039
356.2368,262.8958,2.815193,2.795197,2.795197,3.051188
362.9522,289.0211,2.944842,1.087372,1.087402,2.915918
307.9283,324.0319,2.50025,1.765808,1.765808,2.765088
399.9823,238.0993,3.764387,1.139587,1.139603,3.727413
363.6607,246.6844,3.575502,1.03891,1.03891,3.540383
455.1647,267.9324,2.823049,1.56369,1.56369,3.12208
310.8959,254.5656,2.607443,1.57196,1.57196,2.883636
416.6949,214.9646,3.385919,1.370575,1.370575,3.490278
387.3269,239.6152,2.680791,1.509827,1.509842,2.964753
310.1938,330.9438,2.694348,1.652313,1.652313,2.979747
399.7993,234.6803,4.119081,1.377106,1.377106,4.078622
300.4189,262.0496,3.361711,1.413269,1.413269,3.465324
395.399,278.3568,3.710694,1.412476,1.412476,3.825064
320.2006,247.7408,3.699107,2.820251,2.820251,4.009198
421.5706,203.6456,2.871547,1.753235,1.75325,3.175714
304.767,262.8597,4.10266,1.175354,1.175354,4.229112
374.7696,275.8622,3.942052,1.144501,1.144501,4.063553
450.4231,275.6182,4.513371,2.793335,2.793335,4.89172
418.9194,267.8111,3.959877,1.339844,1.339844,3.920983
314.5837,257.177,3.793063,2.286835,2.286835,4.111031
309.3905,355.7167,2.270115,1.505585,1.505585,2.510577
325.9542,258.2256,2.81251,1.326141,1.326141,2.899197
315.104,315.6481,3.692995,1.039276,1.039276,3.806819
378.7022,219.175,2.20748,1.740936,1.740952,2.441307
354.6647,285.1547,2.229991,1.701447,1.701447,2.466203
457.5647,248.0456,1.943879,1.661041,1.661041,2.149784
366.3685,313.835,2.427177,1.403107,1.403107,2.501987
376.6851,239.4986,2.964751,1.755646,1.75563,3.278791
395.5615,263.4099,4.721972,2.745941,2.745941,5.117809
343.5439,269.3445,3.155691,1.196075,1.196075,3.124695
392.4997,263.8751,3.089408,1.322449,1.322449,3.059063
396.4752,212.0289,2.230389,1.64502,1.64502,2.466643
329.7652,344.1606,4.521343,2.762238,2.762238,4.900361
320.0076,289.9329,2.964679,1.753632,1.753632,3.278713
336.1561,280.7104,3.626673,1.41037,1.41037,3.738453
331.3139,259.5327,2.097741,1.751984,1.751984,2.319944
315.4641,267.0847,3.244776,1.265594,1.265594,3.344786
452.73,259.9884,3.901459,1.396637,1.396637,4.021708
426.2261,224.8976,4.240167,2.819916,2.819916,4.595615
414.5392,260.1316,2.120496,1.339172,1.339172,2.345109
321.9368,262.164,3.651312,2.179688,2.179688,3.957397
450.4144,270.4471,2.683904,2.258606,2.258606,2.908892
408.2077,247.6725,5.123071,1.363617,1.363602,5.072751
362.7437,282.5723,4.20324,2.766785,2.766785,4.555593
418.8045,238.6442,4.38909,1.181122,1.181122,4.34598
354.4722,226.2819,3.509941,1.053253,1.053268,3.618123
349.7244,296.5022,4.507787,1.310333,1.310333,4.463511
486.4689,220.7108,2.764751,1.731659,1.731659,3.057608
512.7766,193.7393,2.014722,1.644714,1.644745,2.228132
495.3683,186.6503,2.441649,1.06131,1.061295,2.516905
535.993,208.2933,4.598454,1.270996,1.271011,4.553288
478.7992,218.1169,3.417325,1.165161,1.165176,3.522653
509.064,208.5141,5.189168,1.399719,1.399719,5.1382
448.8213,250.1365,1.891811,1.682617,1.682602,2.092201
486.3781,245.9062,3.52894,2.266815,2.2668,3.824767
556.8007,202.203,4.8495,1.414124,1.414108,4.801867
510.3638,229.7304,2.637487,2.768127,2.768112,2.858584
471.5869,220.8644,2.141898,1.441315,1.441315,2.368778
526.8784,202.2633,3.676303,1.312866,1.312866,3.789613
432.2719,189.9433,4.176115,1.111206,1.111191,4.135098
463.6589,196.6517,5.206809,1.356293,1.356293,5.155667
518.9499,188.4943,1.887286,1.746277,1.746307,2.087196
438.9529,232.2334,4.841559,1.34079,1.340775,4.794005
472.7797,206.5742,3.470221,1.244293,1.244278,3.436136
507.8054,215.9272,3.122003,1.762146,1.762131,3.452701
482.8084,195.9895,3.996526,1.216492,1.216492,4.119705
506.9299,227.5787,2.610084,1.53598,1.53598,2.886557
448.0856,231.9166,4.700314,2.761322,2.761322,5.094335
470.282,176.782,2.694973,1.520782,1.520782,2.980437
537.0067,212.741,2.701034,2.22052,2.22052,2.927459
484.9134,205.909,4.198541,1.398468,1.398468,4.327947
512.1478,198.7173,1.906035,1.655762,1.655762,2.107931
480.2046,211.9282,3.161013,1.707184,1.707184,3.495842
535.0248,215.3149,4.204721,2.547852,2.547821,4.557198
541.5571,212.1123,3.470539,2.374268,2.374237,3.76147
441.3765,246.5185,3.022117,1.17984,1.17984,3.115264
460.168,254.2696,3.714568,2.702332,2.702332,4.025955
438.7485,186.9439,3.662753,2.806427,2.806442,3.969797
528.4212,223.5665,3.824417,2.315247,2.315277,4.145012
461.4614,249.5923,2.700132,1.765747,1.765747,2.986143
449.3329,236.305,3.017227,1.288177,1.288193,3.110223
467.9644,243.2894,4.477535,1.209167,1.209167,4.433556
448.1626,215.2916,4.092432,1.402954,1.402954,4.052236
474.1134,255.2469,3.182624,2.418152,2.418152,3.449419
507.9622,210.4282,2.99402,1.511719,1.511719,3.311162
463.8604,212.6791,2.646321,2.195557,2.195557,2.868159
519.0812,236.0157,3.152452,1.386108,1.386139,3.249616
478.5793,183.4189,4.289745,1.33017,1.330154,4.421963
482.7236,200.0835,2.672574,1.752106,1.752106,2.955666
494.8958,172.9877,4.913811,1.396545,1.396545,4.865547
512.2943,208.6965,2.090841,1.402405,1.40239,2.312312
467.5232,233.8807,2.042499,1.765839,1.765823,2.258851
529.1293,213.4427,3.017523,1.585449,1.585434,3.337153
505.1996,176.3839,2.89612,2.778107,2.778107,3.138898
454.5805,177.9177,3.486889,1.40799,1.40799,3.594361
546.7308,206.2847,2.674044,1.624634,1.624649,2.957292
556.7108,189.9179,3.714334,1.254211,1.254227,3.828817
438.3393,253.1049,2.59341,1.393829,1.393845,2.868116
488.9099,245.5817,3.511451,1.281738,1.281723,3.619679
554.6943,179.8819,4.269106,1.122314,1.122299,4.400686
530.9077,196.1986,3.336188,1.380493,1.380508,3.439015
547.8408,192.322,2.680243,1.321228,1.321213,2.762853
